5.637593299999999581e+05 7.134654099999999627e+06 4.110067399999999793e+02
5.597230300000000279e+05 7.139515799999999814e+06 4.283752099999999814e+02
5.617796500000000233e+05 7.140095200000000186e+06 4.413887599999999907e+02
5.533685600000000559e+05 7.135005900000000373e+06 4.575602099999999837e+02
5.543440899999999674e+05 7.139717299999999814e+06 4.450467199999999934e+02
5.529202900000000373e+05 7.134224799999999814e+06 4.487719700000000103e+02
5.545023699999999953e+05 7.138810400000000373e+06 4.501089799999999741e+02
5.529202900000000373e+05 7.131856400000000373e+06 4.410000000000000000e+02
5.599603800000000047e+05 7.138760000000000000e+06 4.459640499999999861e+02
5.619906700000000419e+05 7.139263900000000373e+06 4.391085800000000177e+02
5.588265400000000373e+05 7.129714799999999814e+06 4.110015599999999836e+02
5.520238100000000559e+05 7.138029299999999814e+06 4.502373400000000174e+02
5.630452299999999814e+05 7.133670500000000000e+06 4.109999399999999810e+02
5.631243000000000466e+05 7.132662599999999627e+06 4.110000000000000000e+02
5.550033199999999488e+05 7.132335200000000186e+06 4.496603999999999814e+02
5.613314599999999627e+05 7.138508000000000000e+06 4.103713999999999942e+02
5.551878599999999860e+05 7.129362099999999627e+06 4.461407800000000066e+02
5.584310500000000466e+05 7.134426400000000373e+06 4.425662500000000250e+02
5.599867199999999721e+05 7.135056299999999814e+06 4.511752000000000180e+02
5.613313900000000140e+05 7.139742500000000000e+06 4.476156599999999912e+02
5.526302199999999721e+05 7.130269099999999627e+06 4.456627500000000168e+02
5.564535200000000186e+05 7.131906799999999814e+06 4.283674300000000130e+02
5.514439300000000512e+05 7.137575900000000373e+06 4.479210499999999797e+02
5.509140899999999674e+05 7.129613000000000000e+06 4.590020099999999843e+02
5.627025400000000373e+05 7.131377700000000186e+06 4.109060999999999808e+02
5.601714000000000233e+05 7.128556099999999627e+06 4.182288800000000037e+02
5.558734699999999721e+05 7.138860799999999814e+06 4.512605899999999792e+02
5.593011700000000419e+05 7.131025000000000000e+06 4.305700400000000059e+02
5.539750000000000000e+05 7.136870299999999814e+06 4.403380399999999781e+02
5.580619100000000326e+05 7.132083200000000186e+06 4.248844599999999900e+02
5.622016400000000140e+05 7.129059799999999814e+06 4.262608299999999986e+02
5.526038499999999767e+05 7.132813799999999814e+06 4.423890999999999849e+02
5.588265999999999767e+05 7.128858299999999814e+06 4.242974199999999882e+02
5.531576300000000047e+05 7.138533200000000186e+06 4.609253199999999993e+02
5.620434000000000233e+05 7.130395099999999627e+06 4.110000000000000000e+02
5.624125600000000559e+05 7.139314299999999814e+06 4.311148999999999774e+02
5.555043000000000466e+05 7.136794700000000186e+06 4.501838399999999751e+02
5.586947299999999814e+05 7.136618400000000373e+06 4.500404399999999896e+02
5.599076199999999953e+05 7.135182200000000186e+06 4.516319300000000112e+02
5.576136700000000419e+05 7.132083200000000186e+06 4.200538599999999860e+02
5.521298199999999488e+05 7.140247500000000000e+06 4.707636400000000094e+02
5.598021500000000233e+05 7.133821700000000186e+06 4.513186299999999846e+02
5.515492700000000186e+05 7.139868400000000373e+06 4.699668300000000158e+02
5.523929000000000233e+05 7.135988400000000373e+06 4.587264400000000251e+02
5.583519599999999627e+05 7.139339500000000000e+06 4.395496800000000235e+02
5.560580100000000093e+05 7.134955500000000000e+06 4.436681800000000067e+02
5.516284100000000326e+05 7.137928599999999627e+06 4.508527799999999957e+02
5.577191800000000512e+05 7.139062400000000373e+06 4.311054700000000253e+02
5.572180400000000373e+05 7.139969099999999627e+06 4.290637199999999893e+02
5.578246099999999860e+05 7.132461099999999627e+06 4.216662299999999846e+02
5.595120699999999488e+05 7.139666900000000373e+06 4.378343199999999911e+02
5.556097700000000186e+05 7.136693900000000373e+06 4.508300800000000095e+02
5.636529799999999814e+05 7.133973400000000373e+06 4.110002099999999814e+02
5.535267600000000093e+05 7.133368200000000186e+06 4.619115600000000086e+02
5.627025400000000373e+05 7.134980700000000186e+06 4.156923199999999952e+02
5.607251199999999953e+05 7.128480500000000000e+06 4.297529000000000110e+02
5.553988299999999581e+05 7.137475000000000000e+06 4.487325099999999907e+02
5.545287099999999627e+05 7.133620099999999627e+06 4.507153900000000135e+02
5.571391700000000419e+05 7.128455299999999814e+06 4.270529199999999719e+02
5.524983699999999953e+05 7.136190000000000000e+06 4.603535800000000222e+02
5.519974699999999721e+05 7.129966799999999814e+06 4.604408300000000054e+02
5.534212900000000373e+05 7.136845099999999627e+06 4.438355099999999993e+02
5.618060799999999581e+05 7.130470700000000186e+06 4.110000000000000000e+02
5.576400400000000373e+05 7.131352500000000000e+06 4.189909700000000043e+02
5.520238100000000559e+05 7.131856400000000373e+06 4.585938699999999812e+02
5.629662299999999814e+05 7.128556099999999627e+06 4.308623400000000174e+02
5.611732399999999907e+05 7.133796500000000000e+06 4.289249300000000176e+02
5.529730200000000186e+05 7.139490599999999627e+06 4.591239600000000110e+02
5.581146600000000326e+05 7.129009400000000373e+06 4.110372300000000223e+02
5.518920100000000093e+05 7.132234400000000373e+06 4.624553199999999720e+02
5.570070999999999767e+05 7.139994299999999814e+06 4.405566400000000158e+02
5.558734699999999721e+05 7.138911200000000186e+06 4.506911600000000249e+02
5.541068399999999674e+05 7.133065799999999814e+06 4.446939100000000167e+02
5.522083399999999674e+05 7.133670500000000000e+06 4.430000900000000001e+02
5.581937500000000000e+05 7.133771299999999814e+06 4.466195099999999911e+02
5.620433699999999953e+05 7.139440200000000186e+06 4.413296799999999962e+02
5.541859399999999441e+05 7.132032799999999814e+06 4.466394700000000171e+02
5.637063499999999767e+05 7.139567099999999627e+06 4.311991899999999873e+02
5.621225100000000093e+05 7.135182299999999814e+06 4.216909200000000055e+02
5.629397800000000279e+05 7.131478500000000000e+06 4.110000000000000000e+02
5.565062500000000000e+05 7.130949400000000373e+06 4.308943199999999933e+02
5.589584000000000233e+05 7.134930299999999814e+06 4.500560300000000211e+02
5.522874399999999441e+05 7.138356799999999814e+06 4.605844399999999723e+02
5.623598299999999581e+05 7.131327400000000373e+06 4.109992700000000241e+02
5.609095600000000559e+05 7.130042400000000373e+06 4.111280499999999734e+02
5.509670000000000000e+05 7.137625200000000186e+06 4.454228499999999826e+02
5.564271500000000233e+05 7.129135299999999814e+06 4.322690099999999802e+02
5.544496099999999860e+05 7.132158799999999814e+06 4.518453400000000215e+02
5.610414200000000419e+05 7.138583599999999627e+06 4.104202599999999848e+02
5.608304699999999721e+05 7.134250000000000000e+06 4.326290900000000192e+02
5.619379200000000419e+05 7.132662700000000186e+06 4.126209999999999809e+02
5.538695300000000279e+05 7.137374200000000186e+06 4.458919399999999769e+02
5.516546300000000047e+05 7.128908500000000000e+06 4.512998400000000174e+02
5.569808499999999767e+05 7.129941599999999627e+06 4.112300700000000120e+02
5.631507500000000000e+05 7.140120500000000000e+06 4.520279499999999757e+02
5.587210899999999674e+05 7.134930299999999814e+06 4.497490199999999732e+02
5.624125699999999488e+05 7.136114500000000000e+06 4.290260900000000106e+02
5.608568399999999674e+05 7.137802500000000000e+06 4.513127700000000004e+02
5.563744100000000326e+05 7.136089299999999814e+06 4.500122400000000198e+02
5.608568399999999674e+05 7.135535000000000000e+06 4.265697900000000118e+02
5.633087500000000000e+05 7.137097000000000000e+06 4.110184300000000235e+02
5.564798800000000047e+05 7.137827700000000186e+06 4.408525999999999954e+02
5.557152399999999907e+05 7.129085000000000000e+06 4.261157499999999914e+02
5.578509799999999814e+05 7.133368200000000186e+06 4.331730299999999829e+02
5.632297299999999814e+05 7.133418500000000000e+06 4.110000000000000000e+02
5.563216500000000233e+05 7.129488000000000000e+06 4.300412900000000036e+02
5.540277700000000186e+05 7.128858299999999814e+06 4.590457799999999793e+02
5.587210799999999581e+05 7.130042400000000373e+06 4.170469699999999875e+02
5.522083399999999674e+05 7.131629700000000186e+06 4.597025800000000118e+02
5.555570300000000279e+05 7.132864299999999814e+06 4.351953100000000063e+02
5.621752500000000000e+05 7.137676599999999627e+06 4.493254099999999767e+02
5.516547700000000186e+05 7.131125799999999814e+06 4.549870599999999854e+02
5.564271500000000233e+05 7.136416799999999814e+06 4.413149999999999977e+02
5.509669300000000512e+05 7.131553000000000000e+06 4.611965000000000146e+02
5.613314499999999534e+05 7.133746099999999627e+06 4.273601699999999823e+02
5.562953100000000559e+05 7.133141400000000373e+06 4.362282700000000091e+02
5.625180000000000000e+05 7.129866000000000000e+06 4.109284700000000043e+02
5.583783000000000466e+05 7.129236099999999627e+06 4.110112599999999929e+02
5.572181700000000419e+05 7.129059799999999814e+06 4.285955799999999840e+02
5.603294899999999907e+05 7.137248200000000186e+06 4.249481499999999983e+02
5.547391400000000140e+05 7.128252500000000000e+06 4.324800399999999740e+02
5.600654499999999534e+05 7.128278000000000000e+06 4.128983499999999935e+02
5.591166199999999953e+05 7.128984200000000186e+06 4.229627100000000155e+02
5.636789399999999441e+05 7.128076200000000186e+06 4.239209599999999796e+02
5.628343599999999860e+05 7.139364599999999627e+06 4.309922500000000127e+02
5.527884399999999441e+05 7.136895500000000000e+06 4.408329800000000205e+02
5.621752399999999907e+05 7.129941599999999627e+06 4.110109299999999735e+02
5.609886700000000419e+05 7.132914599999999627e+06 4.420130899999999770e+02
5.603558599999999860e+05 7.133292599999999627e+06 4.507722800000000234e+02
5.612787099999999627e+05 7.136643599999999627e+06 4.248864399999999932e+02
5.623070999999999767e+05 7.137021500000000000e+06 4.199365500000000111e+02
5.618060400000000373e+05 7.129437599999999627e+06 4.302870199999999841e+02
5.579031800000000512e+05 7.128050900000000373e+06 4.108893699999999853e+02
5.594330100000000093e+05 7.137928500000000000e+06 4.279805299999999875e+02
5.615423800000000047e+05 7.136416799999999814e+06 4.242637599999999907e+02
5.590638699999999953e+05 7.132914599999999627e+06 4.449323999999999728e+02
5.581674200000000419e+05 7.139037200000000186e+06 4.324584699999999771e+02
5.585892600000000093e+05 7.132738299999999814e+06 4.391387599999999907e+02
5.588265600000000559e+05 7.133947700000000186e+06 4.417755999999999972e+02
5.548978499999999767e+05 7.130118000000000000e+06 4.233421299999999974e+02
5.617269699999999721e+05 7.136038900000000373e+06 4.288218400000000088e+02
5.553460899999999674e+05 7.130294299999999814e+06 4.220065000000000168e+02
5.556361300000000047e+05 7.136920700000000186e+06 4.468404499999999757e+02
5.540804699999999721e+05 7.130369900000000373e+06 4.613282199999999875e+02
5.599339799999999814e+05 7.137399400000000373e+06 4.406361999999999739e+02
5.532895000000000000e+05 7.128732299999999814e+06 4.493706399999999803e+02
5.536585899999999674e+05 7.133695700000000186e+06 4.575453200000000038e+02
5.598812500000000000e+05 7.133292599999999627e+06 4.330654900000000112e+02
5.510469200000000419e+05 7.131351900000000373e+06 4.613836699999999951e+02
5.631774000000000233e+05 7.140196599999999627e+06 4.511442599999999743e+02
5.564007800000000279e+05 7.135131799999999814e+06 4.362027299999999741e+02
5.569808599999999860e+05 7.137071900000000373e+06 4.409826400000000035e+02
5.513385400000000373e+05 7.137752299999999814e+06 4.506902499999999918e+02
5.614632800000000279e+05 7.131503700000000186e+06 4.267740800000000263e+02
5.597757800000000279e+05 7.134527099999999627e+06 4.506904000000000110e+02
5.525512099999999627e+05 7.128933900000000373e+06 4.448475300000000061e+02
5.596966800000000512e+05 7.132259599999999627e+06 4.288100900000000024e+02
5.565589799999999814e+05 7.134678299999999814e+06 4.326906700000000114e+02
5.628079799999999814e+05 7.135106599999999627e+06 4.108283700000000067e+02
5.584837900000000373e+05 7.131629700000000186e+06 4.382036400000000071e+02
5.598285200000000186e+05 7.132889500000000000e+06 4.436084599999999796e+02
5.615687199999999721e+05 7.139641700000000186e+06 4.565797999999999774e+02
5.576400400000000373e+05 7.131075400000000373e+06 4.190046699999999760e+02
5.546079300000000512e+05 7.128556099999999627e+06 4.469427800000000275e+02
5.561898399999999674e+05 7.138130099999999627e+06 4.487842999999999734e+02
5.527093299999999581e+05 7.132360299999999814e+06 4.410000299999999811e+02
5.588265600000000559e+05 7.136719099999999627e+06 4.499620400000000018e+02
5.571390799999999581e+05 7.138634000000000000e+06 4.602749299999999835e+02
5.602503900000000140e+05 7.132360400000000373e+06 4.392092299999999909e+02
5.541068399999999674e+05 7.130899000000000000e+06 4.549794600000000173e+02
5.571126999999999534e+05 7.130647099999999627e+06 4.189890700000000265e+02
5.559789100000000326e+05 7.136945900000000373e+06 4.420135200000000282e+02
5.576927600000000093e+05 7.129160500000000000e+06 4.109499500000000012e+02
5.610677700000000186e+05 7.134703500000000000e+06 4.420419600000000173e+02
5.549769499999999534e+05 7.134879900000000373e+06 4.599480599999999981e+02
5.614105500000000466e+05 7.135786900000000373e+06 4.229182999999999879e+02
5.636265200000000186e+05 7.137500700000000186e+06 4.110000600000000190e+02
5.511799799999999814e+05 7.129437700000000186e+06 4.606098900000000071e+02
5.624125699999999488e+05 7.136038900000000373e+06 4.290743699999999876e+02
5.601976600000000326e+05 7.134275200000000186e+06 4.507419100000000185e+02
5.631243199999999488e+05 7.134753900000000373e+06 4.110000000000000000e+02
5.580355500000000466e+05 7.133343000000000000e+06 4.384424700000000144e+02
5.552406300000000047e+05 7.136819900000000373e+06 4.511632999999999925e+02
5.633614699999999721e+05 7.135534799999999814e+06 4.110000000000000000e+02
5.548714599999999627e+05 7.129362099999999627e+06 4.296653099999999768e+02
5.630452800000000279e+05 7.128631599999999627e+06 4.323748499999999808e+02
5.611996099999999860e+05 7.131478500000000000e+06 4.284125099999999975e+02
5.536585899999999674e+05 7.135837299999999814e+06 4.522312900000000013e+02
5.553197299999999814e+05 7.136038900000000373e+06 4.425394000000000005e+02
5.623334699999999721e+05 7.134426400000000373e+06 4.109832799999999793e+02
5.620961400000000140e+05 7.138079700000000186e+06 4.128436899999999810e+02
5.581673800000000047e+05 7.135333400000000373e+06 4.476760300000000257e+02
5.554251999999999534e+05 7.136794700000000186e+06 4.506016799999999876e+02
5.623861999999999534e+05 7.133846900000000373e+06 4.211007399999999734e+02
5.517338499999999767e+05 7.131151000000000000e+06 4.503708500000000186e+02
5.597494100000000326e+05 7.130218700000000186e+06 4.224777500000000146e+02
5.515229699999999721e+05 7.139591400000000373e+06 4.709218099999999936e+02
5.553460999999999767e+05 7.138356799999999814e+06 4.409854700000000207e+02
5.537640600000000559e+05 7.132813900000000373e+06 4.534111300000000142e+02
5.541859499999999534e+05 7.129034599999999627e+06 4.619273699999999963e+02
5.605404300000000512e+05 7.130521099999999627e+06 4.109513200000000097e+02
5.519183699999999953e+05 7.131856500000000000e+06 4.585902699999999754e+02
5.567171899999999441e+05 7.135585400000000373e+06 4.487504900000000134e+02
5.620170300000000279e+05 7.132939900000000373e+06 4.110520900000000211e+02
5.612514300000000512e+05 7.128201400000000373e+06 4.283979499999999803e+02
5.521029100000000326e+05 7.129765200000000186e+06 4.531963200000000143e+02
5.574818399999999674e+05 7.138230900000000373e+06 4.361724500000000262e+02
5.522084399999999441e+05 7.128782700000000186e+06 4.485883200000000102e+02
5.521029100000000326e+05 7.139263900000000373e+06 4.540191699999999742e+02
5.531839799999999814e+05 7.134653099999999627e+06 4.545073899999999867e+02
5.618588299999999581e+05 7.138583599999999627e+06 4.137757599999999911e+02
5.606459000000000233e+05 7.132259599999999627e+06 4.318787199999999871e+02
5.568490200000000186e+05 7.136643599999999627e+06 4.409993600000000242e+02
5.626498000000000466e+05 7.129765200000000186e+06 4.108267799999999852e+02
5.558206999999999534e+05 7.138256099999999627e+06 4.499953300000000240e+02
5.508122399999999907e+05 7.128682500000000000e+06 4.507915600000000040e+02
5.603031300000000047e+05 7.137752099999999627e+06 4.365804099999999721e+02
5.624916600000000326e+05 7.135786900000000373e+06 4.230522799999999961e+02
5.572963299999999581e+05 7.128150900000000373e+06 4.248005400000000122e+02
5.512594000000000233e+05 7.133065900000000373e+06 4.437972700000000259e+02
5.540542199999999721e+05 7.128530900000000373e+06 4.600856600000000185e+02
5.624389699999999721e+05 7.128883500000000000e+06 4.230029000000000110e+02
5.625971199999999953e+05 7.138760000000000000e+06 4.209827599999999848e+02
5.524720000000000000e+05 7.137777299999999814e+06 4.593493300000000090e+02
5.602240200000000186e+05 7.137424599999999627e+06 4.237509200000000078e+02
5.518919599999999627e+05 7.139792900000000373e+06 4.614057000000000244e+02
5.633087399999999907e+05 7.129261200000000186e+06 4.318938600000000179e+02
5.512858299999999581e+05 7.131604599999999627e+06 4.472761199999999917e+02
5.535267600000000093e+05 7.132234400000000373e+06 4.409977700000000027e+02
5.589847299999999814e+05 7.129639200000000186e+06 4.110000000000000000e+02
5.574027299999999814e+05 7.133645299999999814e+06 4.218148199999999974e+02
5.511535200000000186e+05 7.128026500000000000e+06 4.410081200000000194e+02
5.608568399999999674e+05 7.131025000000000000e+06 4.257641600000000039e+02
5.553197299999999814e+05 7.133418599999999627e+06 4.550558199999999829e+02
5.609886700000000419e+05 7.137676599999999627e+06 4.508579399999999850e+02
5.511530100000000093e+05 7.128050799999999814e+06 4.409533400000000256e+02
5.575609399999999441e+05 7.133972900000000373e+06 4.333998100000000022e+02
5.566644499999999534e+05 7.132486299999999814e+06 4.312644999999999982e+02
5.614632800000000279e+05 7.136492400000000373e+06 4.242029699999999934e+02
5.582465500000000466e+05 7.128682000000000000e+06 4.215359500000000139e+02
5.570599599999999627e+05 7.136190000000000000e+06 4.463200100000000248e+02
5.626761800000000512e+05 7.132788700000000186e+06 4.110000000000000000e+02
5.511001500000000233e+05 7.130419900000000373e+06 4.529749499999999784e+02
5.511533299999999581e+05 7.136038700000000186e+06 4.470892000000000053e+02
5.581146400000000140e+05 7.130017200000000186e+06 4.171338799999999765e+02
5.609886700000000419e+05 7.135736500000000000e+06 4.260723300000000222e+02
5.596439499999999534e+05 7.135938099999999627e+06 4.483454899999999839e+02
5.537640600000000559e+05 7.130143200000000186e+06 4.689682000000000244e+02
5.561107900000000373e+05 7.128379599999999627e+06 4.369338999999999942e+02
5.537377099999999627e+05 7.139289099999999627e+06 4.505476400000000012e+02
5.558206999999999534e+05 7.138054500000000000e+06 4.409062200000000189e+02
5.514175899999999674e+05 7.136794799999999814e+06 4.430000000000000000e+02
5.575081999999999534e+05 7.131604500000000000e+06 4.189781199999999899e+02
5.610941400000000140e+05 7.133091000000000000e+06 4.411926000000000272e+02
5.589320300000000279e+05 7.135786900000000373e+06 4.503340799999999717e+02
5.613050799999999581e+05 7.134779099999999627e+06 4.497534200000000055e+02
5.611205100000000093e+05 7.137424599999999627e+06 4.314128099999999790e+02
5.529994000000000233e+05 7.137852900000000373e+06 4.606805400000000077e+02
5.565853699999999953e+05 7.138734799999999814e+06 4.496351000000000226e+02
5.636266099999999860e+05 7.134981200000000186e+06 4.109999700000000189e+02
5.536585899999999674e+05 7.136668799999999814e+06 4.408439000000000192e+02
5.531312299999999814e+05 7.129840799999999814e+06 4.409391800000000217e+02
5.550296899999999441e+05 7.131503700000000186e+06 4.315589299999999753e+02
5.586947299999999814e+05 7.130999799999999814e+06 4.338457599999999843e+02
5.562689300000000512e+05 7.129236099999999627e+06 4.318833000000000197e+02
5.605931600000000326e+05 7.138079700000000186e+06 4.338231499999999983e+02
5.625443800000000047e+05 7.130647099999999627e+06 4.109089999999999918e+02
5.514439300000000512e+05 7.135182299999999814e+06 4.714823000000000093e+02
5.533949200000000419e+05 7.130798200000000186e+06 4.470746500000000196e+02
5.540540999999999767e+05 7.133620099999999627e+06 4.608269999999999982e+02
5.550296899999999441e+05 7.134804299999999814e+06 4.599918200000000184e+02
5.551087099999999627e+05 7.139868400000000373e+06 4.439085400000000163e+02
5.563481199999999953e+05 7.128656799999999814e+06 4.347622400000000198e+02
5.586419899999999907e+05 7.135786900000000373e+06 4.457970300000000066e+02
5.557152299999999814e+05 7.137777299999999814e+06 4.412681299999999851e+02
5.623070699999999488e+05 7.129664400000000373e+06 4.220133400000000279e+02
5.522083499999999767e+05 7.129437599999999627e+06 4.518547399999999925e+02
5.558998299999999581e+05 7.139138000000000000e+06 4.508555600000000254e+02
5.632033800000000047e+05 7.133544500000000000e+06 4.110000000000000000e+02
5.555834000000000233e+05 7.134678299999999814e+06 4.565277399999999943e+02
5.529994100000000326e+05 7.138407200000000186e+06 4.648822299999999927e+02
5.626761800000000512e+05 7.131453299999999814e+06 4.110087300000000141e+02
5.517337600000000093e+05 7.139994299999999814e+06 4.670028699999999731e+02
5.593539100000000326e+05 7.130899000000000000e+06 4.283083199999999806e+02
5.599340300000000279e+05 7.128807900000000373e+06 4.159442700000000173e+02
5.554251600000000326e+05 7.129412400000000373e+06 4.432360199999999963e+02
5.593802700000000186e+05 7.136819900000000373e+06 4.337959299999999985e+02
5.628343399999999674e+05 7.130294299999999814e+06 4.110058599999999842e+02
5.517338499999999767e+05 7.136719200000000186e+06 4.440896900000000187e+02
5.613314499999999534e+05 7.133846900000000373e+06 4.297619900000000257e+02
5.607250000000000000e+05 7.133116200000000186e+06 4.500304899999999861e+02
5.571390600000000559e+05 7.134325599999999627e+06 4.240456500000000233e+02
5.616742299999999814e+05 7.130672299999999814e+06 4.110116600000000062e+02
5.620434200000000419e+05 7.138709599999999627e+06 4.197778000000000134e+02
5.598285500000000466e+05 7.128883500000000000e+06 4.175303999999999860e+02
5.543968800000000047e+05 7.130924200000000186e+06 4.475837399999999775e+02
5.533421899999999441e+05 7.137197900000000373e+06 4.500310699999999997e+02
5.585365200000000186e+05 7.135257799999999814e+06 4.449756800000000112e+02
5.548187500000000000e+05 7.130369900000000373e+06 4.315299099999999726e+02
5.562953100000000559e+05 7.134325599999999627e+06 4.593682900000000018e+02
5.508887199999999721e+05 7.137096400000000373e+06 4.429987800000000107e+02
5.574554699999999721e+05 7.135786900000000373e+06 4.594227000000000203e+02
5.628606999999999534e+05 7.132461099999999627e+06 4.110000000000000000e+02
5.548978499999999767e+05 7.130949400000000373e+06 4.329957299999999805e+02
5.532900200000000186e+05 7.140247599999999627e+06 4.672520799999999781e+02
5.630979499999999534e+05 7.137978900000000373e+06 4.110052499999999895e+02
5.514176099999999860e+05 7.139012099999999627e+06 4.707432600000000207e+02
5.549769499999999534e+05 7.135157000000000000e+06 4.531261299999999892e+02
5.563481500000000233e+05 7.128581299999999814e+06 4.349406999999999925e+02
5.599076199999999953e+05 7.135409000000000000e+06 4.489927700000000073e+02
5.633615600000000559e+05 7.128656700000000186e+06 4.295878000000000156e+02
5.595912199999999721e+05 7.129059799999999814e+06 4.217506399999999758e+02
5.591693399999999674e+05 7.132007599999999627e+06 4.239375299999999811e+02
5.517074899999999907e+05 7.134628000000000000e+06 4.740229499999999803e+02
5.628079799999999814e+05 7.137223000000000000e+06 4.350010100000000079e+02
5.589320400000000373e+05 7.138407200000000186e+06 4.414107700000000136e+02
5.585365200000000186e+05 7.133569700000000186e+06 4.519124800000000164e+02
5.620433900000000140e+05 7.129261299999999814e+06 4.285177600000000098e+02
5.532630899999999674e+05 7.131856400000000373e+06 4.410000000000000000e+02
5.539750000000000000e+05 7.130344700000000186e+06 4.630951200000000085e+02
5.552669699999999721e+05 7.129740000000000000e+06 4.412789300000000026e+02
5.552669899999999907e+05 7.132461099999999627e+06 4.381643100000000004e+02
5.595384799999999814e+05 7.132461099999999627e+06 4.353947099999999750e+02
5.529729899999999907e+05 7.139717299999999814e+06 4.598522600000000011e+02
5.608831999999999534e+05 7.130571500000000000e+06 4.133940999999999804e+02
5.583519799999999814e+05 7.138785200000000186e+06 4.400511500000000069e+02
5.626761199999999953e+05 7.139792900000000373e+06 4.434152199999999766e+02
5.512328900000000140e+05 7.137978900000000373e+06 4.576836500000000001e+02
5.547659899999999907e+05 7.129740000000000000e+06 4.275315600000000131e+02
5.613314499999999534e+05 7.130848599999999627e+06 4.203518399999999815e+02
5.631770100000000093e+05 7.138230799999999814e+06 4.196228899999999840e+02
5.572972700000000186e+05 7.134199599999999627e+06 4.233871199999999817e+02
5.629661400000000140e+05 7.136920700000000186e+06 4.188002000000000180e+02
5.570336199999999953e+05 7.138860799999999814e+06 4.460457200000000171e+02
5.615687600000000093e+05 7.129059799999999814e+06 4.199798900000000117e+02
5.539222700000000186e+05 7.135459400000000373e+06 4.606509100000000103e+02
5.546077299999999814e+05 7.140070000000000000e+06 4.593272699999999986e+02
5.558470699999999488e+05 7.133317799999999814e+06 4.403384399999999914e+02
5.618324499999999534e+05 7.134653099999999627e+06 4.389592900000000100e+02
5.524720000000000000e+05 7.133443700000000186e+06 4.427810999999999808e+02
5.611468800000000047e+05 7.131680099999999627e+06 4.300621600000000058e+02
5.566380899999999674e+05 7.133998000000000000e+06 4.431181900000000269e+02
5.568226600000000326e+05 7.137071900000000373e+06 4.410000299999999811e+02
5.611205400000000373e+05 7.128908599999999627e+06 4.204557199999999852e+02
5.557943399999999674e+05 7.134098799999999814e+06 4.600740999999999872e+02
5.585892600000000093e+05 7.130873799999999814e+06 4.263523299999999949e+02
5.523401600000000326e+05 7.133897200000000186e+06 4.429799199999999928e+02
5.538695300000000279e+05 7.130118000000000000e+06 4.701861900000000105e+02
5.564535200000000186e+05 7.131654900000000373e+06 4.193226000000000226e+02
5.517602099999999627e+05 7.133091000000000000e+06 4.547124299999999835e+02
5.546605500000000466e+05 7.130848599999999627e+06 4.369790600000000040e+02
5.565589799999999814e+05 7.132234400000000373e+06 4.330867299999999886e+02
5.516020500000000466e+05 7.138054500000000000e+06 4.518356899999999996e+02
5.602767600000000093e+05 7.133720900000000373e+06 4.500213600000000156e+02
5.538959000000000233e+05 7.135509799999999814e+06 4.598171699999999760e+02
5.590638699999999953e+05 7.131528900000000373e+06 4.350973200000000247e+02
5.597230500000000466e+05 7.138004099999999627e+06 4.292829600000000028e+02
5.557943399999999674e+05 7.130521099999999627e+06 4.242462800000000129e+02
5.604085899999999674e+05 7.135056299999999814e+06 4.439934099999999830e+02
